VideoName,VideoTime,Seconds,Platform,Domain,USER,URL,Length,Views,Like,Love,Wow,Haha,Angry,Sad,Shares,Comments,Upload,Title,Description,Likes,SocialReactions,ReTweets,Category,Tags,audioLanguage,Dislikes,Favourites,Engagements,
,,259,YT,,Killik & Co,https://www.youtube.com/watch?v=uh_NeifnYRQ,,759,0,,,,,,,0,2018/08/24 10:03:36.000,Market Update: 24th August 2018,"Rachel Winter discusses the longest bull market in history, Trump’s recent criticism of the Federal Reserve for raising interest rates, and the weakness of the iron ore price as Chinese tariffs continue. |  | To receive regular Market Updates straight to your inbox, sign up to our newsletter here: https://www.killik.com/the-edit/investing-insights/#newsletter |  | Killik & Co is an independently owned investment house that has been advising clients on how to save, plan and invest for almost 30 years. |  | To find out more, watch our video here: https://bit.ly/2wjG8y4",,,,News & Politics,"S&P 500,bull market,2018,march 2009,financial crisis,dot com crash,Donald trump,federal reserve,raising interest rates,central bank,inflation,iron ore,tariffs on china,chinese steelz,investment banking,stock trading,market update,stocks,stocks to invest in august 2018,stocks to invest in 2018",en-GB,0,0,0,
,,578,YT,,Killik & Co,https://www.youtube.com/watch?v=UhYEHgzMMcs,,1832,0,,,,,,,0,2018/08/23 09:40:01.000,Killik Explains: Property Buying Basics - Part 3,"In the third video of his short series, Tim Bennett explains how the property buying process works and points out some of the pitfalls to avoid. |  | To Receive Tim’s videos straight to your inbox, click here: https://bit.ly/2MsVsmU |  | Download Tim's educational guides here: https://bit.ly/2o3LXMw",,,,Education,"First time property buyers,how mortgages work,completion,exchange of contracts,stamp duty,how to buy a home,how the property market works,the home buying process,choosing a solicitor,killik & co,killik and co",en-GB,0,0,0,
,,307,YT,,Killik & Co,https://www.youtube.com/watch?v=Qxpeh1xj2nY,,2012,0,,,,,,,1,2018/08/17 12:53:41.000,Market Update: 17th August 2018,"Rachel Winter looks at the weakness in Emerging Markets as concerns over Turkey continue, negative comments on the UK from ratings agency Fitch, and the freeze on license approvals for new Chinese games. |  | To receive regular Market Updates straight to your inbox, sign up to our newsletter here: https://www.killik.com/the-edit/investing-insights/#newsletter  |  | Killik & Co is an independently owned investment house that has been advising clients on how to save, plan and invest for almost 30 years. |  | To find out more, watch our video here: https://bit.ly/2N7joIY",,,,News & Politics,"market update,killik & co,emerging markets,turkey,MSCI,US tarifs,turkish lira,lira against the dollar,turkish import,turkish finance minister,interest rates,global imports,europe,brexit deal,weakness in sterling,theresa may,EU referendum,gaming licenses",en-GB,0,0,1,
,,394,YT,,Killik & Co,https://www.youtube.com/watch?v=XrwNxXJwS3s,,2624,0,,,,,,,4,2018/08/16 09:50:36.000,Killik Explains: Property Buying Basics - Part 2,"In the second video of his short series, Tim Bennett shines a light on three bits of important property market jargon.",,,,Education,"First time property buyers,how mortgages work,buying versus renting,how to buy a home,how the property market works,the home buying process,negative equity,loan-to-value,gearing,killik explains,part 2,mortgages,first time buyer jargon,LTV",en-GB,0,0,4,
,,314,YT,,Killik & Co,https://www.youtube.com/watch?v=TqQf3cu63T0,,941,0,,,,,,,0,2018/08/10 12:31:49.000,Market Update: 10th August 2018,"In this week’s Market Update, Rachel Winter focuses on Tesla, renewable energy, and the Turkish Lira.",,,,News & Politics,"tesla,privatisation,2018,tweet,market manipulation,tesla moving private,volatility,tesla share price,enterprise valuation,ford enterprise value,Orsted,renewable energy,UK power generation,clean energy sources,offshore wind,sterling decline,weakness of sterling,sterling vs dollar,turkish lira,interest rates",en-GB,0,0,0,
,,546,YT,,Killik & Co,https://www.youtube.com/watch?v=HgsPbpoZLnQ,,4076,0,,,,,,,5,2018/08/09 15:40:53.000,Killik Explains: Property Buying Basics - Part 1,"In the first video of his short series, Tim Bennett weighs up buying vs. renting and explains how mortgages work.",,,,Education,"First time property buyers,how mortgages work,buying versus renting,how to buy a home,how the property market works,the home buying process,buying vs renting,benefits of buying a home,killik and co,killik & co,tim bennett",en-GB,0,0,5,
,,270,YT,,Killik & Co,https://www.youtube.com/watch?v=aZvUfVq8jSQ,,638,0,,,,,,,0,2018/08/03 14:42:42.000,Market Update: 3rd August 2018,"In this week's Market Update, Nick Mitchell looks at the race to a Trillion Dollar company, gives a brief round up of the tech sector, the rise in UK interest rates and the latest update on US/China trade tariffs.",,,,News & Politics,"Market Update,race to a Trillion Dollar,Trillion Dollar company,tech sector,rise in UK interest rates,US/China trade tariffs,trade tariffs.,killik and co,killik & co",en-GB,0,0,0,
,,545,YT,,Killik & Co,https://www.youtube.com/watch?v=LW0X_sMR-QA,,830,0,,,,,,,5,2018/08/03 10:25:07.000,Killik Explains: Which stocks will spring earnings shocks?,Some companies are more likely to deliver nasty earnings surprises than others. Tim Bennett looks at a number that can help to identify them.,,,,Education,"Earnings,profits,reporting season,shareholders,how to invest,how to pick stocks,red flags,creative accounting,accruals ratio,killik & co,killik and co,investing,accruals",,0,0,5,
,,336,YT,,Killik & Co,https://www.youtube.com/watch?v=DlnZHx7lld8,,520,0,,,,,,,0,2018/07/26 15:21:03.000,Market Update: 27th July,"In this week’s Market Update, Rachel Winter focuses on the Chinese currency, world defence expenditure, and the rise of streaming.",,,,News & Politics,"netflix,donald trump,china,US tariffs,china tariffs,US economy,chinese currency,2018,US dollar,qualcomm,NXP,european markets,NATO,GDP,defence,military,saudi arabia,nyse arca defence index,amazon,sky,virgin,bt,21st centurary fox,disney,channel 4,bbc,stock market,comcast",en-GB,0,0,0,
,,451,YT,,Killik & Co,https://www.youtube.com/watch?v=d4wD0QbBQ-g,,978,0,,,,,,,0,2018/07/25 13:05:56.000,Killik Explains: Why 4th October 2018 is a key date for parents,Parents with young children face an important financial choice ahead of a government rule change in October. Tim Bennett sums it up here.,,,,Education,"Childcare vouchers,tax-free childcare,government childcare support,tax-effective saving,salary sacrifice,self-employed,the best way to invest,how to save money,how to save for children,killik & co,killik and co,investing for children,investing,saving,planning",en-GB,0,0,0,
,,409,YT,,Killik & Co,https://www.youtube.com/watch?v=9ohYbysJyPI,,804,0,,,,,,,2,2018/07/24 17:05:06.000,"Talking to Chris Keenan, Potter about his Life Well Lived.","This week we talk to Chris Keenan, a Potter based in Camberwell, about his work, his business and what living well means to him. |  | Having originally trained as an actor, in his mid-thirties, Chris decided he wanted a change and began a Pottery apprenticeship with internationally acclaimed artist and writer, Edmund de Waal. |  | “People say that you should try things out before you make a big leap. I didn’t do that, I just leapt in. But I wasn’t giving up anything lucrative, I was switching one insecure way of making a living – as an actor – for another. And even now there is still insecurity by being self-employed.”",,,,Entertainment,"Crafts,Craftsmanship,Pottery,PotteryMaking,Craft,Potter,Making,London,PotteryClass,PotteryWorkshop,Ceramics,CeramicArt,Interview,Killik&Co,LifeWellLived",,0,0,2,
,,368,YT,,Killik & Co,https://www.youtube.com/watch?v=lYUn-onWTvU,,766,0,,,,,,,0,2018/07/20 13:33:05.000,Market Update: 20th July 2018,"In this week’s Market Update, Rachel Winter focuses on cloud computing, ETFs, and the UK interest rate.",,,,News & Politics,"cloud storage,cloud data,cloud renting,microsoft,apple,IBM,Market Update,killik & co,killik and co",,0,0,0,
,,569,YT,,Killik & Co,https://www.youtube.com/watch?v=T5gC1OKojQg,,1052,0,,,,,,,1,2018/07/19 16:26:32.000,"Killik Explains: Corporate earnings - the good, the bad and the ugly","There are many ways for firms to report profits, so how do equity investors choose the right number to follow? Tim Bennett takes a quick look.",,,,Education,"earnings season,gross profit,operating profit,EBITDA,special profit,non-statutory profit,accounting tricks,profits,killik and co,killik & co,investing,saving,planning",en-GB,0,0,1,
,,346,YT,,Killik & Co,https://www.youtube.com/watch?v=1vNFH5gPSPk,,617,0,,,,,,,3,2018/07/13 14:18:31.000,Killik & Co's Market Update: 13th July 2018,"Rachel Winter looks at potential increases in defence spending following his week’s NATO summit, the long-awaited Brexit White Paper and its connotations for trade, and the proposals for further tariffs on Chinese exports.",,,,News & Politics,"Investing,Money,Markets,Brexit,News,White Paper,NATO,US,UK,China,trade",,0,0,3,
,,461,YT,,Killik & Co,https://www.youtube.com/watch?v=JrTdlnWYBis,,2802,0,,,,,,,4,2018/07/12 09:45:36.000,Killik Explains: Investing's biggest tragedy,Why miss out on the “eighth wonder of the world”? Tim Bennett looks at some of the pitfalls when it comes to harnessing the power of compounding.,,,,Education,"Compounding,growth,interest on interest,the power of a pound,discount rate,growth rate,how to get rich slowly",,0,0,4,
,,343,YT,,Killik & Co,https://www.youtube.com/watch?v=m5DAjzkRQ3Q,,1035,0,,,,,,,1,2018/07/06 14:12:01.000,Market Update: 6th July 2018,"Rachel Winter looks at the World Cup boost to the UK economy and the increased likelihood of a UK rate rise in August, the possibility of an oil price spike as Trump tries to cut off the supply from Iran, and today’s Brexit-focused cabinet meeting at Chequers.",,,,News & Politics,"Trump,Iran,Brexit,chequers,world cup,economy,UK rates,Oil price,killik and co,killik & co,2018,market update,donald trump",en-GB,0,0,1,
,,584,YT,,Killik & Co,https://www.youtube.com/watch?v=yRv_x8c1auc,,2087,0,,,,,,,6,2018/07/02 16:05:54.000,Killik Explains: The three key drivers of stock market returns,"Many factors can influence stock prices, but three matter more than most. Tim Bennett reveals what they are in this week’s short video.",,,,Education,"Share prices,indices,stock market returns,how to buy shares,price to earnings ratio,earnings per share,how to invest,the best way to invest,US Stock markets,stock markets",en-GB,0,0,6,
,,202,YT,,Killik & Co,https://www.youtube.com/watch?v=fcc59Xt9zn0,,478,0,,,,,,,0,2018/06/29 14:02:30.000,Killik & Co's Market Update: 29th June 2018,Andrew Duncan looks at the ongoing volatility in the copper market as well as the affect Trump's recent tariff decisions have had on different markets.,,,,News & Politics,"Trump,S&P 500,Market Update,2018 economy,copper market,killik & co,Killik and Co",en-GB,0,0,0,
,,394,YT,,Killik & Co,https://www.youtube.com/watch?v=81cOOwISrKM,,711,0,,,,,,,7,2018/06/27 16:00:50.000,Killik Explains: What GE's Dow Jones demotion tells equity investors,"The Dow Jones index has just ejected one of its oldest members, General Electric (GE). The key takeaway for investors is clear says Tim Bennett.",,,,Education,"How to buy shares,GE,General Electric,Dow Jones 30,market timing,how to invest,the best way to invest,S&P 500,indices,equity,investor",en-GB,0,0,7,
,,173,YT,,Killik & Co,https://www.youtube.com/watch?v=cjO76qA8zco,,395,0,,,,,,,1,2018/06/22 13:55:35.000,Killik & Co's Market Update: 22nd June 2018,"Andrew Duncan looks at the ongoing trade dispute between the US and China, General Electric being removed from the Dow, and a surprise change in voting on UK interest rates.",,,,News & Politics,"trade dispute,US,China,General Electric,DOW,voting,UK interest rates.,Killik & Co,Killik and Co,2018",en-GB,0,0,1,
,,520,YT,,Killik & Co,https://www.youtube.com/watch?v=128gICSzyLA,,1158,0,,,,,,,2,2018/06/22 09:26:06.000,Killik Explains: Why equity investors shouldn't ''sell in May and go away'',Is the old stock market adage “sell in May and go away” good advice? Tim Bennett argues that it isn’t in this week’s short video.,,,,Education,"How to buy shares,bears,“sell in May and go away”,market timing,how to invest,the best way to invest,S&P 500,total returns",,0,0,2,
,,337,YT,,Killik & Co,https://www.youtube.com/watch?v=01qjnwbmoyU,,618,0,,,,,,,1,2018/06/15 13:45:49.000,Killik & Co's Market Update: 15th June 2018,"Rachel Winter discusses the end of the European Central Bank’s quantitative easing programme, the increasing openness of the Chinese market to overseas investors, and the expected rise in beer sales as the World Cup begins.",,,,News & Politics,"Investing,markets,ECB,quantitative easing,china,overseas investing,beer,world cup",,0,0,1,
,,405,YT,,Killik & Co,https://www.youtube.com/watch?v=ONplaib9K_o,,1189,0,,,,,,,3,2018/06/14 17:30:04.000,Killik Explains: Why are nervous equity investors talking about Japan?,Stock market bears have been pointing to a particular Japanese chart recently. Tim Bennett explains why.,,,,Education,"How to buy shares,bears,stock market investing,warning signs,investing red flags,Japanese shares,Nikkei 225,education,investing",,0,0,3,
,,567,YT,,Killik & Co,https://www.youtube.com/watch?v=Guvz2huQJis,,3231,0,,,,,,,0,2018/06/12 10:08:02.000,"Talking to  Albert Hill and Matt Gibberd, The Modern House","Founded in 2004 by old school friends Matt and Albert, The Modern House is an estate agency specialising in design led homes throughout the UK. In their own words, they “sell homes that inspire us.” |  | Watch our interview with Albert and Matt and find out more about their business and what living well means to them. |  | As part of our journey to re-define Wealth we are exploring what “A Life Well Lived” means: interviewing artists, entrepreneurs, explorers, and change-makers as they share their stories and ask “what is my life well lived?” |  | What does wealth mean to you? https://www.killik.com/redefining-wealth/",,,,Entertainment,"design home,architecture,home,house,estate agent,boutique estate agent,design led homes,interior design,a life well lived,interview,the modern house,london,property,buying property,property selling,interior,design property,property market",en-GB,0,0,0,
,,269,YT,,Killik & Co,https://www.youtube.com/watch?v=S8QetlWKjFQ,,676,0,,,,,,,1,2018/06/08 12:05:42.000,Killik & Co's Market Update: 8th June 2018,"In this week’s Market Update, Rachel Winter focuses on RBS, the next vote on the Brexit bill, and Amazon’s purchase of Premier League rights.",,,,News & Politics,"RBS,Shares,Government,Killik & Co,Killik and Co,bank,dividends,bailout,lloyds bank,brexit,eu,amazon,preimier league,amazon prime,invest,investment",en-GB,0,0,1,
,,460,YT,,Killik & Co,https://www.youtube.com/watch?v=sLRXVE8P8Kw,,2191,0,,,,,,,4,2018/06/07 15:36:46.000,Killik Explains: Why shareholders should be sceptical of scrips,"Firms that are short of cash will sometimes offer free shares in place of a dividend. Don’t be fooled, says Tim Bennett.",,,,Education,"Dividend,shareholder,how to buy shares,income shares,investing for income,scrip dividend,bonus issue,capitalisation issue,killik & co,killik and co,investments,learn how to invest,scrips vs dividends",,0,0,4,
,,295,YT,,Killik & Co,https://www.youtube.com/watch?v=CCPnGpbOXqw,,486,0,,,,,,,0,2018/06/01 15:56:46.000,Talking to Oilver Bell and Ravi Sabharwal of Oliver's Travels about their Life Well Lived,"Oliver and Ravi first met at School, and after spending what Oliver describes as “One of the best weeks of our lives” in a crumbling Chateau in France, the seed was firmly planted to launch a specialist villa rental company. |  | “We set up the business in its original form back in 2004 after a University reunion of about 30 of us at a Chateau in the Dordogne” says Oliver. “We turned up to this amazing fortified Chateau and just couldn’t believe we’d booked this place. We immediately turned around, went back in to the village to ask the villagers for directions and they pointed us straight back up the hill to where we’d come from.” |  | As part of our journey to re-define Wealth we are exploring what “A Life Well Lived” means: interviewing artists, entrepreneurs, explorers, and change-makers as they share their stories and ask “what is my life well lived?” |  | Redefining Wealth: What is your Life Well Lived? https://www.killik.com/redefining-wealth/",,,,Travel & Events,"travel,luxury travel,traveller,luxury villa,exploration,holiday,rent a home,rent a villa,Olivers Travels,travel business,travel industry,luxurious holidays,luxurious villas,interview",en-GB,0,0,0,
,,297,YT,,Killik & Co,https://www.youtube.com/watch?v=WlKHEejvjic,,749,0,,,,,,,1,2018/06/01 13:07:05.000,Killik & Co's Market Update: 1st June 2018,"This week, Rachel Winter looks at Ocado’s promotion to the FTSE 100, the effect on the Euro of Italy’s political turmoil, and recent investments that Big Oil companies have made in the electric vehicle space.",,,,News & Politics,"FTSE 100,London Stock Exchange,ocado,mediclinic,economy,may 2018 economy,june 2018 economy,italian stock exchange,italian stock index,milano,investor,government,finance,investments,electric vehicles,spain prime minisiter",,0,0,1,
,,568,YT,,Killik & Co,https://www.youtube.com/watch?v=FlUBdPIsQzU,,796,0,,,,,,,1,2018/05/31 13:54:14.000,Killik Explains: Why fund investors should be wary of EU risk ratings,The EU’s “one-size-fits-all” approach to regulation could lead fund investors astray. Tim Bennett explains why.,,,,Education,"Ethical investing,social investing,ESG investing,funds,how funds work,the best way to invest,how to invest,passive investing,active investing,eu,eu risks,investment funds,EU Regulation,MiFID II",en-GB,0,0,1,
,,305,YT,,Killik & Co,https://www.youtube.com/watch?v=vFyP6gjwPjs,,793,0,,,,,,,1,2018/05/25 13:14:55.000,Killik & Co's Market Update: 25th May 2018,"This week, Rachel Winter looks at how Microsoft could benefit from the new European data laws coming into force today, the fall in the auto sector as Trump cracks down on car imports, and the market weakness as the US cancels its summit with North Korea.",,,,News & Politics,"Donald Trump,Imports,May 2018,Economics,USA,Killik,Killik and Co,Killik & Co,EU Data,GDPR,Exports,North Korea",en-GB,0,0,1,
,,533,YT,,Killik & Co,https://www.youtube.com/watch?v=S_MVwndyu9Y,,997,0,,,,,,,2,2018/05/24 17:14:11.000,Killik Explains: What Ocado's big bounce should teach equity investors,"A sudden surge in Ocado’s share price caught many investors by surprise last week. Here I sum up why, along with three key takeaways.",,,,Education,"Ethical investing,social investing,ESG investing,funds,how funds work,the best way to invest,how to invest,passive investing,active investing,killik,killik & co",,0,0,2,
,,351,YT,,Killik & Co,https://www.youtube.com/watch?v=Y_fyylY2ack,,797,0,,,,,,,0,2018/05/18 15:16:18.000,Talking to Marc Vlessing of Pocket Living about his Life Well Lived,"Started by Marc and his business partner, Paul Harbard, in 2005, Pocket Living quietly began what many would call a housing market revolution in London. Pockets mission was simple; to develop compact, affordable and well-designed apartments for the ‘squeezed middle’. Specifically, middle earning Londoners living and working in the local boroughs, who would otherwise find it impossible to buy their first homes. |  | As part of our journey to re-define Wealth we are exploring what “A Life Well Lived” means: interviewing artists, entrepreneurs, explorers, and change-makers as they share their stories and ask “what is my life well lived?” Here, Marc Vlessing, founder and CEO of Pocket Living, talks to us about his business and what living well means to him. |  | Discover more A Life Well Lived interviews here: https://www.killik.com/the-edit/talking-to-marc-vlessing-pocket-living/ |  | Redefining Wealth: What is your Life Well Lived? https://www.killik.com/redefining-wealth/",,,,Entertainment,"killik & co,united kingdom,killik and co,pocket living,healthcare,app,entrepreneur,life well lived",en-GB,0,0,0,
,,371,YT,,Killik & Co,https://www.youtube.com/watch?v=dus2SPq-cJk,,406,0,,,,,,,0,2018/05/18 14:43:12.000,Killik & Co's Market Update: 18th May 2018,"This week, Nick Mitchell reviews the strong rally in Ocado's share price, the potential impact of a enlarged US gambling industry on UK firms, as well as the continued upward trend of Crude Oil prices.",,,,News & Politics,"US,UK,investing,markets,news,Ocado,groceries,gambling,Las Vegas,Crude Oil",,0,0,0,
,,539,YT,,Killik & Co,https://www.youtube.com/watch?v=b35cPY83Psw,,2940,0,,,,,,,1,2018/05/16 17:24:20.000,Why ethical investing may be harder than you think,"More and more funds claim to follow an ethical, or “ESG”, mandate. Tim Bennett looks at some of the challenges when it comes to finding the right one.",,,,Education,"Ethical investing,social investing,ESG investing,funds,how funds work,the best way to invest,how to invest,passive investing,active investing,killik & co,investing",,0,0,1,
,,253,YT,,Killik & Co,https://www.youtube.com/watch?v=Rqmzqmw3Zn0,,589,0,,,,,,,2,2018/05/11 13:28:11.000,Killik & Co's Market Update: 11th May 2018,Rachel Winter discusses the continuing strength in the oil sector as Donald Trump pulls the US out of the Iran nuclear deal; the decision of the Bank of England not to raise the UK interest rate; and the shifting focus of UK commercial property funds away from retail parks and towards distribution warehouses.,,,,News & Politics,"Donald Trump,Oil,Oil Sector,Iran,Nuclear,War,USA,Invest,Investing,Finance,Killik,Killik & Co,Bank of England,Interest Rate,UK",,0,0,2,
,,650,YT,,Killik & Co,https://www.youtube.com/watch?v=ykleG9WbFgY,,1257,0,,,,,,,0,2018/05/11 09:24:57.000,Killik Explains: Three stock market stress measures investors should monitor in 2018,"Bearish investment headline writers have been focusing on three signals recently. Tim Bennett explains what each one does, and does not, reveal.",,,,Education,"How to invest,stock market signals,the best way to invest,volatility,10-year Treasury yield,LIBOR-OIS spread,VIX,stock market bear,correction,crash,LIBOR",,0,0,0,
,,269,YT,,Killik & Co,https://www.youtube.com/watch?v=nmrx23M_jcQ,,577,0,,,,,,,1,2018/05/04 11:24:02.000,Killik & Co's Market Update: 4th May 2018,Rachel Winter focuses on the food industry as she reviews the merger of Sainsbury’s with Asda and the rise of Deliveroo to become Europe’s fastest growing business. She also looks at the market reaction to Spotify’s first set of results.,,,,News & Politics,"Investing,markets,how to invest,Spotify,Deliveroo,Sainsbury's,Asda,supermarkets,US,UK,mergers",,0,0,1,
,,728,YT,,Killik & Co,https://www.youtube.com/watch?v=IOfvpyFGbY0,,2931,0,,,,,,,4,2018/05/02 16:28:41.000,Killik Explains: What's behind 2018's stock market mood swings?,"Stock markets have been pretty jittery so far in 2018, after a fairly calm 2017. This week Tim Bennett looks at why and assesses the implications for investors.",,,,Education,"Volatility,political risk,interest rates,quantitative easing,central bank policy,how to invest,the best way to invest,investing,markets",,0,0,4,
,,317,YT,,Killik & Co,https://www.youtube.com/watch?v=5hC5891TWto,,512,0,,,,,,,0,2018/05/01 14:53:14.000,Talking to Andrew Weeber of Gusbourne Wine about his Life Well Lived,"When Andrew first took over the Gusbourne estate in 2004, the biggest challenge as he explains was not the British weather as you might expect, but instead “convincing my family that I hadn’t gone certifiably mad”. |  | As part of our journey to redefine Wealth we are exploring what “A Life Well Lived” means: interviewing artists, entrepreneurs, explorers, and change-makers as they share their stories and ask “what is my life well lived?” Here, Andrew Weeber, owner and founder of the English vineyard, Gusbourne, talks to us about his businesses and what living well means to him. |  | Discover more A Life Well Lived interviews here: https://goo.gl/gNCnY2 |  | Redefining Wealth: What is your Life Well Lived? https://www.killik.com/redefining-wea...",,,,Entertainment,"Wine,Winery,Wine Maker,Champaigne,Sparkling Wine,Vinyard,British Wine,English Wine,British Sparkling Wine,Life Well Lived,Killik & Co,Killik and Co,Gusbourne Wine,Gusbourne,Kent,United Kingdom,How to make Wine,vineyards",en-GB,0,0,0,
,,265,YT,,Killik & Co,https://www.youtube.com/watch?v=NJzLLGNKdBw,,447,0,,,,,,,0,2018/04/27 13:09:11.000,Killik & Co's Market Update: 27th April 2018,"This week, Rachel Winter looks at the rise of digital consulting as IBM is brought in to help with the TSB IT problems; a negative report on the future of UK water; and the latest developments in the bidding war for Sky.",,,,News & Politics,"US,UK,investing,markets,IBM,technology,Sky,Disney,Comcast,Fox,water,TSB",,0,0,0,
,,548,YT,,Killik & Co,https://www.youtube.com/watch?v=UUzLJKKhy2w,,1048,0,,,,,,,2,2018/04/26 11:28:02.000,Killik Explains: A New Tax Year's resolution for ISA investors,Every March sees thousands of investors scrambling to top up their ISAs. Tim Bennett looks at why this makes little sense and discusses an alternative approach.,,,,Education,"ISA,end of tax year,how to invest,the best way to invest,tax-effective saving,pound cost averaging,lump sum investing,regular investing",,0,0,2,
,,304,YT,,Killik & Co,https://www.youtube.com/watch?v=RHR87i1oxX8,,540,0,,,,,,,1,2018/04/20 12:05:42.000,Killik & Co's Market Update: 20th April 2018,"Rachel Winter takes a look at Glencore as sanctions cause a rise in commodity prices, then discusses major US banks as JP Morgan and Goldman Sachs report strong results for the first quarter, and lastly considers the recent warning from the International Monetary Fund about global debt levels.",,,,News & Politics,"IMF,investing,markets,money,US,UK,JP Morgan,Goldman Sachs,Glencore,Aluminium,Zinc,Copper,Cobalt,Commodities,Trading,Debt,Banking",,0,0,1,
,,624,YT,,Killik & Co,https://www.youtube.com/watch?v=91EkCuTpmIM,,1393,0,,,,,,,2,2018/04/19 14:56:39.000,Killik Explains: How cool-headed investors can profit from volatility,Long-term investors see periods of short-term volatility as an opportunity rather than a threat. Here’s why.,,,,Education,"Investing,how to invest,the best way to invest,volatility,share prices,equities,long-term investing",,0,0,2,
,,373,YT,,Killik & Co,https://www.youtube.com/watch?v=XP66n39oGQM,,301,0,,,,,,,0,2018/04/18 09:39:19.000,"Talking to Olivia Knight, founder of Patchwork about her Life Well Lived.","This week, we talk to Olivia ‘Liv’ Knight, founder of the innovative online gift registry, Patchwork, talks to us about her businesses and what living well means to her. |  | As part of our journey to redefine Wealth we are exploring what “A Life Well Lived” means: interviewing artists, entrepreneurs, explorers, and change-makers as they share their stories and ask “what is my life well lived?” |  | Discover more A Life Well Lived interviews here: https://goo.gl/aZ5iUq |  | Redefining Wealth: What is your Life Well Lived? https://www.killik.com/redefining-wea...",,,,Entertainment,"patchwork,killik & co,gifts,present,innovative,business,modern business,life well lived,london,london business,interview,gift ideas,entrepreneur,entrepreneurship,small business",,0,0,0,
,,283,YT,,Killik & Co,https://www.youtube.com/watch?v=ti-fl5Ed3Bk,,543,0,,,,,,,0,2018/04/13 13:20:28.000,Killik & Co's Market Update: 13th April 2018,"This week, Rachel Winter takes a look at the markets in light of the rising political tensions linked to Russia and Syria, and then comments on the latest McCarthy & Stone results and their connotations for the UK housing sector.",,,,News & Politics,"Investing,Markets,Russia,Syria,Politics,Housing,UK,US,Putin,Trump",,0,0,0,
,,496,YT,,Killik & Co,https://www.youtube.com/watch?v=XxpqjDa1rxQ,,1221,0,,,,,,,4,2018/04/12 12:37:44.000,Killik Explains: How avoiding psychopaths could boost your wealth,Choosing the right person to manage your money is tough. Tim Bennett offers a few pointers on the personality traits to look for and highlights some that are best avoided.,,,,Education,"Investing,Psychopaths,Markets,hedge funds,money,personality traits,behavioural psychology",,0,0,4,
,,308,YT,,Killik & Co,https://www.youtube.com/watch?v=xL9qpF94gCg,,563,0,,,,,,,0,2018/04/06 13:32:27.000,Killik & Co's Market Update: 6th April 2018,"This week, Rachel Winter reviews the technology sector as Spotify joins the stock exchange and Facebook, Amazon and Google experience a volatile week; and then looks at the latest developments in the US China trade war.",,,,News & Politics,"Markets,Investing,Technology,Spotify,Amazon,Google,stocks,Facebook,US,China,Trade War",,0,0,0,
,,370,YT,,Killik & Co,https://www.youtube.com/watch?v=ECr-1Uei8yE,,445,0,,,,,,,1,2018/04/06 12:03:55.000,Talking to Martyn 'Simo' Simpson of Milroys of Soho about his Life Well Lived,"This week, we talk to Martyn ‘Simo’ Simpson, the owner of London’s oldest Whisky specialist, Milroys of Soho, about his businesses and what living well means to him. |  | “Milroys are the oldest whisky specialist in London” begins Simo “and have been going since 1964. It was originally set up by the Milroy brothers, Jack and Wallace and their idea was to bring single malt scotch to London. Pre 60’s, the majority of whisky in London was all blended because transport links weren’t exactly brilliant up to the highlands back then. The Milroy brothers visited distilleries and asked them to produce single malt for them to sell exclusively in their shop.” |  | As part of our journey to re-define Wealth we are exploring what “A Life Well Lived” means: interviewing artists, entrepreneurs, explorers, and change-makers as they share their stories and ask “what is My life Well Lived?” |  | Discover more A Life Well Lived interviews here: https://goo.gl/9xPUEX |  | Redefining Wealth: What is your Life Well Lived? https://www.killik.com/redefining-wea...",,,,Entertainment,"Whisky,whisky tasting,whisky bar,whisky story,whisky blending,whisky creative,whisky club,bar,soho,london,nightlife,entrepreneur,business owner,things to do in london,a london story,a life well lived,killik & co,killikandco",,0,0,1,
,,348,YT,,Killik & Co,https://www.youtube.com/watch?v=XlLr0Ka7bSc,,444,0,,,,,,,0,2018/04/06 11:41:39.000,Talking to Heidi Hall and Chris Marney of Central School of Ballet about their Life Well Lived.,"Heidi Hall is the Director of the Central School of Ballet, and Chris Marney is their Artistic Director. We first met the two of them when students from the School performed an intimate private performance in our Music Room, Mayfair. Both alumni of the School under the Director and Founder, Christopher Gable, they went on to enjoy incredibly successful careers in the arts, before both returning to teach at the School. |  | Here, we talk to them about their careers, the School and what living well means to them. |  | As part of our journey to re-define Wealth we are exploring what “A Life Well Lived” means: interviewing artists, entrepreneurs, explorers, and change-makers as they share their stories and ask “what is my life well lived?” |  | Discover more A Life Well Lived interviews here: https://goo.gl/aZ5iUq |  | Redefining Wealth: What is your Life Well Lived? https://www.killik.com/redefining-wea...",,,,Entertainment,"ballet,central school of ballet,ballet dancing,A life well lived,killik & co,dancing,ballet academy,ballet interview,ballet inspired,ballet performance,performing arts,arts,ballet solo,ballet moves,euroartschannel,killikandco",,0,0,0,
,,610,YT,,Killik & Co,https://www.youtube.com/watch?v=nTFr1aX08WU,,789,0,,,,,,,0,2018/04/06 11:12:05.000,"Meet the Manager: Rob Marshall Lee, Newton Global Emerging Markets","Gordon Smith talks to Rob Marshall Lee, Portfolio Manager of the Newton Global Emerging Markets Fund.",,,,Education,"Investing,Funds,Fund Managers,Global Markets,Emerging Markets,India,China,Russia,Commodities,Trading,Newton",,0,0,0,
